Estación,Código,X=N,Y=E,Municipio,Cuenca,Corriente,Año,Enero,Febrero,Marzo ,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,1996,58,84,201,99,188,121,250,125,0,0,0,0
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,1997,205,128,72,87,98,92,212,125,140,156,160,74
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,1998,40,86,131,160,281,281,311,173,175,250,250,227
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,1999,200,166,236,219,133,139,139,162,242,372,371,238
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,2000,130,242,243,173,165,188,217,176,245,253,250,89
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,2001,97,79,134,147,78,113,135,183,219,106,137,143
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,2002,114,133,152,181,314,339,294,257,195,197,206,110
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,2003,0,0,0,0,0,120,161,143,120,192,246,188
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,2004,192,60,161,181,272,270,180,173,212,329,322,264
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,2006,194,167,236,334,400,265,231,198,225,248,355,296
La Balsa,2120742,1025800,1000700,Chía,R. Bogotá,R. Bogotá,2007,140,170,230,225,190,216,157,144,146,269,282,152
